HTTrack3.49-2 launched on Sun, 31 Dec 2023 18:15:05 at http://localhost/blogs/iLatish/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/*
(webhttrack -q -%i -w http://localhost/blogs/iLatish/ -O "/home/latish/websites/httrack/latish-sherigar.com" -n -%P -N0 -s2 -p7 -D -a -K0 -c4 -%k -A25000 -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -%s -%u )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

18:23:24	Warning: 	File has moved from localhost/blogs/iLatish/?p=16 to http://localhost/blogs/iLatish/celebarting-daysdo-we-need-to/
18:23:24	Warning: 	Moved Permanently for localhost/blogs/iLatish/?p=14
18:23:24	Warning: 	File has moved from localhost/blogs/iLatish/?p=14 to http://localhost/blogs/iLatish/voting-for-wonders-of-the-world/
18:23:24	Warning: 	Moved Permanently for localhost/blogs/iLatish/?p=13
18:23:24	Warning: 	File has moved from localhost/blogs/iLatish/?p=13 to http://localhost/blogs/iLatish/world-peaceby-calvin/
18:23:24	Warning: 	Moved Permanently for localhost/blogs/iLatish/?p=12
18:23:24	Warning: 	File has moved from localhost/blogs/iLatish/?p=12 to http://localhost/blogs/iLatish/my-linux-blog/
18:23:24	Warning: 	Moved Permanently for localhost/blogs/iLatish/?p=11
18:23:24	Warning: 	File has moved from localhost/blogs/iLatish/?p=11 to http://localhost/blogs/iLatish/this-blogs-alive/
18:23:24	Warning: 	Moved Permanently for localhost/blogs/iLatish/?p=9
18:23:24	Warning: 	File has moved from localhost/blogs/iLatish/?p=9 to http://localhost/blogs/iLatish/goodbye-orkut-world/
18:23:24	Warning: 	Moved Permanently for localhost/blogs/iLatish/?p=8
18:23:24	Warning: 	File has moved from localhost/blogs/iLatish/?p=8 to http://localhost/blogs/iLatish/apple-iphone/
18:23:24	Warning: 	Moved Permanently for localhost/blogs/iLatish/?p=7
18:23:24	Warning: 	File has moved from localhost/blogs/iLatish/?p=7 to http://localhost/blogs/iLatish/welcome-2007/
18:23:24	Warning: 	Moved Permanently for localhost/blogs/iLatish/?p=6
18:23:24	Warning: 	File has moved from localhost/blogs/iLatish/?p=6 to http://localhost/blogs/iLatish/hello-world-2/
18:23:35	Warning: 	HTML file (173781 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/wp-json/
18:23:37	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/xmlrpc.php?rsd
18:24:02	Warning: 	HTML file (762 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/solving-a-problem/feed/
18:24:03	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/173
18:24:05	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fsolving-a-problem%2F
18:24:13	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fsolving-a-problem%2F&format=xml
18:24:16	Warning: 	HTML file (732 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/balance/feed/
18:24:19	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/169
18:24:19	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fbalance%2F
18:24:24	Warning: 	HTML file (814 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/pathi-patni-aur-woh-reloaded/feed/
18:24:25	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fbalance%2F&format=xml
18:24:29	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/166
18:24:35	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fpathi-patni-aur-woh-reloaded%2F&format=xml
18:24:36	Warning: 	HTML file (735 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/religion/feed/
18:24:39	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/164
18:24:43	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Freligion%2F
18:24:44	Warning: 	HTML file (828 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/my-customized-aquarium-top-filter-setup/feed/
18:24:49	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/159
18:24:51	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fmy-customized-aquarium-top-filter-setup%2F&format=xml
18:26:41	Warning: 	HTML file (825 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/why-i-dont-always-like-a-facebook-like/feed/
18:26:45	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/153
18:26:47	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fwhy-i-dont-always-like-a-facebook-like%2F
18:26:48	Warning: 	HTML file (765 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/something-at-stake/feed/
18:26:50	Warning: 	HTML file (822 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/misleading-ad-about-hp-laptop-upgrade/feed/
18:26:52	Warning: 	HTML file (807 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/instant-gratification-and-genxyz/feed/
18:26:52	Warning: 	HTML file (780 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/andriod-future-versions/feed/
18:26:53	Warning: 	HTML file (25829 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/author/latish/feed/
18:26:54	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/users/1
18:26:54	Warning: 	HTML file (804 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/if-some-companies-sold-bhelpuri/feed/
18:26:55	Warning: 	HTML file (32745 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/solving-a-problem/
18:26:57	Warning: 	HTML file (31940 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/why-i-dont-always-like-a-facebook-like/
18:26:57	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/125
18:26:57	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fif-some-companies-sold-bhelpuri%2F
18:26:58	Warning: 	HTML file (777 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/pati-patni-aur-woh/feed/
18:26:59	Warning: 	HTML file (765 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/god-and-the-queues/feed/
18:26:59	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fif-some-companies-sold-bhelpuri%2F&format=xml
18:27:00	Warning: 	Retry after error -4 (No data (connection closed)) at link www.latish-sherigar.com/blogs/iLatish/wp-content/uploads/2015/07/apj_facebook_like-300x289.png (from localhost/blogs/iLatish/)
18:27:00	Warning: 	HTML file (32360 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/instant-gratification-and-genxyz/
18:27:00	Warning: 	HTML file (735 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/new-year/feed/
18:27:00	Warning: 	HTML file (850 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/why-facebook-resembles-a-overprotective-mother/feed/
18:27:01	Warning: 	HTML file (741 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/my-cd-lamp/feed/
18:27:01	Warning: 	HTML file (793 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/customer-service-sbi-istyle/feed/
18:27:02	Warning: 	HTML file (796 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/googles-love-for-microsoft/feed/
18:27:03	Warning: 	Warning: store text/css without scan: /home/latish/websites/httrack/latish-sherigar.com/gmpg.org/xfn/default.css
18:27:03	Warning: 	HTML file (799 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/?p=173
18:27:03	Warning: 	HTML file (777 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/blood-group-repository/feed/
18:27:03	Warning: 	HTML file (778 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/fitting-in-the-mould/feed/
18:27:04	Warning: 	Moved Permanently for localhost/blogs/iLatish/?p=173
18:27:04	Warning: 	File has moved from localhost/blogs/iLatish/?p=173 to http://localhost/blogs/iLatish/solving-a-problem/
18:27:04	Warning: 	HTML file (50291 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/author/latish/
18:27:04	Warning: 	HTML file (820 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/chetan-bhagats-speech-at-symbiosis/feed/
18:27:04	Warning: 	HTML file (753 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/paisa-re-paisa/feed/
18:27:05	Warning: 	HTML file (774 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/indianblooddonors-com/feed/
18:27:05	Warning: 	HTML file (750 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/normalization/feed/
18:27:06	Warning: 	HTML file (828 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/indian-it-talent-–-the-kadwa-sach/feed/
18:27:06	Warning: 	HTML file (753 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/paisa-passion/feed/
18:27:07	Warning: 	HTML file (779 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/?p=169
18:27:08	Warning: 	Moved Permanently for localhost/blogs/iLatish/?p=169
18:27:08	Warning: 	File has moved from localhost/blogs/iLatish/?p=169 to http://localhost/blogs/iLatish/balance/
18:27:08	Warning: 	HTML file (821 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/?p=166
18:27:08	Warning: 	HTML file (769 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/kras-for-the-govt/feed/
18:27:08	Warning: 	HTML file (762 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/pressure-managers/feed/
18:27:09	Warning: 	Moved Permanently for localhost/blogs/iLatish/?p=166
18:27:09	Warning: 	File has moved from localhost/blogs/iLatish/?p=166 to http://localhost/blogs/iLatish/pathi-patni-aur-woh-reloaded/
18:27:09	Warning: 	HTML file (781 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/?p=164
18:27:09	Warning: 	HTML file (781 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/indiavolunteerportalorg/feed/
18:27:09	Warning: 	HTML file (786 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/starting-your-own-company/feed/
18:27:10	Warning: 	Moved Permanently for localhost/blogs/iLatish/?p=164
18:27:10	Warning: 	File has moved from localhost/blogs/iLatish/?p=164 to http://localhost/blogs/iLatish/religion/
18:27:10	Warning: 	HTML file (760 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/official-rules/feed/
18:27:10	Warning: 	HTML file (743 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/meetings/feed/
18:27:10	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Freligion%2F&format=xml
18:27:11	Warning: 	HTML file (843 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/?p=159
18:27:11	Warning: 	HTML file (834 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/marriage-an-end-to-bachelors-freedom/feed/
18:27:11	Warning: 	HTML file (768 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/insanely-intrested/feed/
18:27:12	Warning: 	Moved Permanently for localhost/blogs/iLatish/?p=159
18:27:12	Warning: 	File has moved from localhost/blogs/iLatish/?p=159 to http://localhost/blogs/iLatish/my-customized-aquarium-top-filter-setup/
18:27:12	Warning: 	HTML file (32712 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/if-some-companies-sold-bhelpuri/
18:27:12	Warning: 	HTML file (733 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/xkcdcom/feed/
18:27:12	Warning: 	HTML file (748 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/giveindiaorg/feed/
18:27:13	Warning: 	HTML file (753 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/my-new-website/feed/
18:27:13	Warning: 	HTML file (800 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/indian-companiesindian-values/feed/
18:27:14	Warning: 	HTML file (753 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/some-tech-gyan/feed/
18:27:15	Error: 	"Not Found" (404) at link localhost/img/cd_lamp_large.jpg (from localhost/blogs/iLatish/2011/11/)
18:27:15	Warning: 	HTML file (747 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/canteen-menu/feed/
18:27:15	Warning: 	HTML file (796 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/where-have-the-indians-gone/feed/
18:27:15	Warning: 	HTML file (765 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/matrix-reexplained/feed/
18:27:16	Error: 	"Not Found" (404) at link localhost/img/cd_lamp_large2.jpg (from localhost/blogs/iLatish/2011/11/)
18:27:16	Warning: 	HTML file (31234 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/paisa-re-paisa/
18:27:16	Warning: 	HTML file (779 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/mailariabeware-of-it/feed/
18:27:16	Warning: 	HTML file (751 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/never-give-up/feed/
18:27:17	Warning: 	HTML file (813 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/processes-and-my-office-canteen/feed/
18:27:17	Warning: 	HTML file (780 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/diwali-and-celebrations/feed/
18:27:18	Warning: 	HTML file (31124 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/indiavolunteerportalorg/
18:27:19	Warning: 	HTML file (801 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/thought-for-religious-fanatics/feed/
